id,score,z3_cosine,z3_manhatton,z3_euclidean,z3_pearson,z3_spearman,z3_kendall
10066,0.4,0.9185060688681035,3.6586444865970407,0.24673697954858653,0.9197341721987888,0.9176957695769576,0.751919191919192
10067,0.0,0.21409145384927705,3.4985007316390693,0.13919090632771258,0.21235910963070634,0.2595139513951395,0.18060606060606063
10068,0.0,0.6583257746633273,1.2524551500246162,0.07200729103351478,0.656619479117774,0.6172577257725772,0.4371717171717172
10069,1.4,0.7898346195924981,4.517524180278997,0.4917355495708762,0.7928726802384861,0.7386858685868587,0.5591919191919194
10070,0.417,0.34150099830029235,1.794059460283279,0.09664115209216106,0.3427155770827893,0.33813381338133813,0.2262626262626263
10071,0.0,0.09413361461838804,4.402593886028626,0.05338548387226183,0.09395046840514922,0.1113111311131113,0.07717171717171718
10072,2.6,0.21661076026779183,2.054503782966094,0.2587165411450769,0.223329301053566,0.24447644764476448,0.16888888888888892
10073,4.4,0.9759790639101661,1.2872500357188983,0.07603241484321188,0.9759183426485152,0.9711251125112511,0.8614141414141415
10074,4.0,0.21651085686005014,0.3890832389733987,0.0687423352355836,0.21785022548377128,0.18952295229522953,0.12525252525252528
10075,1.0,0.6264219628614912,3.361747370188823,0.015803065878571942,0.6264311499328006,0.5313891389138914,0.37858585858585864
10076,2.6,0.6090909796449208,2.5196639300265815,0.04987017044913955,0.6080635777310612,0.605040504050405,0.4395959595959597
10077,5.0,0.585469219439972,0.41260749679986475,0.008625273657344223,0.5849663211566221,0.5584518451845184,0.3915151515151516
10078,4.0,0.2071198265474561,1.7055049078044249,0.025020142653374933,0.2067869817117575,0.17634563456345634,0.11474747474747476
10079,4.8,0.40836950444276326,1.8638852186413715,0.12836554799287114,0.4091898421611102,0.320984098409841,0.2161616161616162
10080,0.0,-0.10356253501614848,0.7416536507207638,0.11013878276389732,-0.10263035437142198,-0.11965196519651965,-0.07151515151515152
10081,2.2,0.8410304233469312,5.142629108100664,0.14572244958253577,0.8409233566914318,0.8342874287428743,0.648888888888889
10082,4.6,0.7822911753134623,1.5105647607488208,0.09849858193047112,0.7822293539956662,0.7734773477347735,0.5757575757575759
10083,2.4,0.9031888191797102,3.407317512552254,0.12902395089622587,0.902839403093405,0.9001500150015002,0.7252525252525254
10084,0.8,0.18774513162317258,3.68429578769792,0.049312633269437356,0.18732646432499162,0.2058925892589259,0.14181818181818184
10085,0.8,-0.08713974914151568,8.409675963572226,0.49863864737562835,-0.09471739504105643,-0.12106810681068107,-0.07717171717171718
10086,2.812,0.19637717563985116,0.3561947712005349,0.0038760773750254884,0.19653876878572263,0.1474827482748275,0.09494949494949496
10087,2.2,0.4716467807839565,2.288168535931618,0.07667144261358771,0.4718962933615953,0.48265226522652266,0.3365656565656566
10088,4.6,0.7190915765976063,5.1495033155079,0.5002745646634139,0.7184660864002157,0.6834563456345635,0.4957575757575758
10089,3.0,0.8062348161555414,5.728944696660619,0.11176955030532554,0.8062580068595162,0.8191539153915391,0.6246464646464647
10090,2.8,0.5004074368477297,0.3899460824113703,0.0009781064554772456,0.4968312778686963,0.42766276627662764,0.2989898989898991
10091,3.6,0.4837701371478534,0.9727378207408037,0.1462775929048803,0.4902309495171696,0.4616861686168617,0.3232323232323233
10092,4.0,0.7305618813449354,0.6488033211480797,0.017249385129616712,0.7300080532131814,0.6914131413141315,0.5026262626262626
10093,1.0,0.18134027740830272,1.788139586732541,0.13572747075249936,0.18577301099682578,0.18263426342634265,0.12363636363636366
10094,2.4,0.43333042467540384,2.387209932785481,0.11023606266826391,0.4314493827695565,0.4164056405640564,0.28969696969696973
10095,2.5,0.16330099024115835,0.5110336851957982,0.018195444414232043,0.16302561313347885,0.16205220522052205,0.09737373737373739
10096,0.25,0.3823125022084832,1.1296801403186691,0.08683063045828021,0.3839603782797045,0.34437443744374435,0.24161616161616165
10097,4.0,0.7952723465123206,5.544178608659422,0.32229831037693657,0.7955573415966588,0.7905790579057905,0.587878787878788
10098,0.8,0.4029007185917808,3.495362792920787,0.0613325692829676,0.40271400329051077,0.33587758775877585,0.23191919191919194
10099,1.2,0.12746254816426608,1.104970180647797,0.08977773184597027,0.1320160019360358,0.13092109210921093,0.09333333333333334
10100,2.4,0.302070078799091,2.6354838142287917,0.45208584115607664,0.3161225482730146,0.3254125412541254,0.2165656565656566
10101,0.6,0.09511374653242977,5.7544785042409785,1.18138498038752,0.1075447303738606,0.019357935793579358,0.00888888888888889
10102,2.4,0.2593580647352719,1.3713446426154405,0.02319559822717565,0.25917669303210655,0.26916291629162914,0.17333333333333337
10103,3.75,-0.016022183609553153,1.6066614553019463,0.20818219194552512,-0.011273930604352136,0.04694869486948695,0.03838383838383839
10104,2.8,0.752863428346504,4.6141531915345695,0.3819126388116274,0.7586942687433951,0.7503030303030302,0.5604040404040406
10105,3.0,0.29963014543701477,3.327746765309712,0.1505189647723455,0.2978780599373594,0.2856765676567657,0.20202020202020204
10106,3.6,0.5797667591312488,2.9005532288429094,0.0018756404024315998,0.5792299016021557,0.5844704470447045,0.4193939393939395
10107,1.5,0.6657415814315754,1.1540406882559182,0.033040639871614985,0.6659589300382971,0.6119051905190519,0.4375757575757577
10108,3.8,-0.14963897764051504,3.002510324206014,0.35449530542064167,-0.14441102981279513,-0.13264926492649265,-0.09252525252525254
10109,2.6,0.0612021833707817,2.1378795271448325,0.17945537975174375,0.06347665194472261,0.07307530753075307,0.04646464646464647
10110,2.8,0.8706584249877576,3.3823129975935444,0.024929092614911497,0.8701535595676568,0.852997299729973,0.6707070707070708
10111,3.0,0.34526317163827974,0.6723685513406963,0.09276514755947574,0.35015407717935004,0.3290729072907291,0.21979797979797985
10112,5.0,-0.0009546461858677889,0.5072653566194276,0.010185072288550145,-0.0009232972989493068,-0.03552355235523552,-0.02262626262626263
10113,2.4,0.7105913849807395,5.788270502402156,0.24666569050896214,0.7110176076560147,0.651017101710171,0.47070707070707074
10114,2.8,0.1682916196851858,0.48616576706263004,0.01578609455464175,0.1681724444178292,0.13062106210621063,0.09292929292929294
10115,1.8,0.04274117782562572,5.67624246905325,0.04680134967202321,0.04148491089166651,0.029942994299429943,0.024242424242424246
10116,4.6,0.14652620559784924,1.9878613567707362,0.5267363922466757,0.17112792596268367,0.184986498649865,0.12929292929292932
10117,4.4,-0.2587951203607907,0.6544534679069329,0.018179141768996487,-0.25947232702845924,-0.2749234923492349,-0.18666666666666668
10118,0.4,0.4984948765200792,7.052507463420625,0.4202849374123616,0.50351068262868,0.4842004200420042,0.3393939393939394
10119,3.4,0.40780772467152887,6.249075384797834,0.019025347906790557,0.4077225981602363,0.3914671467146715,0.27676767676767683
10120,1.2,0.36392372784365845,7.535907946585212,1.5447303287801333,0.3764252879281472,0.31144314431443143,0.21292929292929294
10121,2.8,0.9791087188704768,0.9713709166971967,0.13567878073081374,0.9790036070956915,0.9688808880888089,0.8581818181818184
10122,0.8,0.24074472574595987,0.4008363397533685,0.011327730322591378,0.2386037034463089,0.2387158715871587,0.1672727272727273
10123,2.4,0.6872994946581586,3.9409144244418712,0.2267588114918908,0.6890984626687418,0.659021902190219,0.47878787878787893
10124,1.6,0.20591830958865182,0.6853988049624604,0.10722229597013211,0.21365258311248894,0.2153975397539754,0.13656565656565658
10125,4.0,0.037412217759421315,0.576940193775954,0.018910183676780434,0.03635008564143915,0.03755175517551755,0.021010101010101014
10126,1.4,0.2956498139455489,2.104562947512022,0.13557431752269622,0.29278917083414707,0.2708790879087909,0.18262626262626266
10127,0.8,0.28351574934411533,3.6581641922311974,0.007743080852378625,0.2834956497317723,0.29148514851485147,0.20040404040404045
10128,1.8,-0.042767886325013986,6.461420975632791,0.5435246318193094,-0.043224108186357295,-0.04873687368736874,-0.03272727272727273
10129,1.4,0.16793124745247556,5.929754724580562,0.6109252035093959,0.17101786403216537,0.1897989798979898,0.13414141414141417
10130,4.5,0.9093182122631429,3.357024646087666,0.5671565494412789,0.9076460503059688,0.9127272727272727,0.743838383838384
10131,0.0,0.1608279609099362,0.35550347938806226,0.06656682510765677,0.17027806751347715,0.15075907590759077,0.10707070707070708
10132,4.25,-0.004817059201490801,0.34800847622136644,0.0397866404036904,-0.0008425255502136123,-0.013993399339933994,-0.009696969696969699
10133,3.6,0.7211706097610285,2.9209034014784265,0.1949741831922438,0.720704059192796,0.7098829882988299,0.5296969696969698
10134,0.2,0.21143879224369042,0.5480330808641156,0.042824076052056625,0.2133249119116669,0.22930693069306932,0.155959595959596
10135,0.4,0.38827775898351996,5.574680734644062,0.2157371190696722,0.3781071586055876,0.3533033303330333,0.2468686868686869
10136,4.0,0.9867646942623051,1.6115804339351598,0.028361889824736863,0.9868004425539,0.9844584458445844,0.8945454545454548
10137,4.4,0.5300078115952724,1.189714857544459,0.2735256730156834,0.53516453623358,0.4977857785778578,0.3555555555555556
10138,2.8,0.67728108628974,2.969606302693137,0.24110691268288065,0.6789821995528892,0.6728352835283529,0.5002020202020203
10139,0.0,0.2361694295948294,1.3143745565321296,0.008679480524733663,0.2331708928156268,0.2852205220522052,0.17979797979797982
10140,2.0,0.6753970196755231,4.950844309554668,0.20408252606284805,0.6754153385150187,0.6145934593459346,0.431919191919192
10141,0.6,-0.12490683698936075,1.2586681750508433,0.06107469954076805,-0.12455866045959335,-0.12115211521152115,-0.07757575757575759
10142,0.0,0.32032694286333513,8.048291564744432,0.24617010541260242,0.3254109233458686,0.22923492349234922,0.16242424242424244
10143,0.4,0.0392543124891164,1.8761283243948128,0.23164962549344636,0.04757726878629932,0.022262226222622264,0.0197979797979798
10144,0.5,0.23466543719214203,4.409581773245009,0.05939990293700248,0.2354107226893054,0.1618841884188419,0.10262626262626265
10145,4.25,0.4452768347452713,4.017190648053656,0.47849764810234774,0.4485772643467929,0.4422562256225623,0.3062626262626263
10146,2.2,0.11176176917242439,2.048870746933517,0.27376408580994394,0.12064389854773282,0.09222922292229223,0.060606060606060615
10147,1.4,0.4891927319210539,4.6542604341921106,0.21786139092364465,0.4899318169054363,0.4415241524152415,0.31030303030303036
10148,4.75,0.05011949149017267,0.4077881274761239,0.02149220197225077,0.050896214067213494,0.048184818481848184,0.036767676767676775
10149,3.25,-0.15076924151729795,0.43274341665346583,0.024327921541043906,-0.1518832502000552,-0.1662046204620462,-0.1086868686868687
10150,3.8,0.5562811098736158,0.422736842129666,0.015555210224988514,0.5494586045785792,0.5411941194119412,0.37858585858585864
10151,2.0,0.5159982805189925,0.6399078068643576,0.02303192402177956,0.5147318336698141,0.4925772577257726,0.3551515151515152
10152,0.8,0.2382090048943992,6.311793656728696,0.42062992247520015,0.23903088752953378,0.17605760576057605,0.11434343434343436
10153,3.2,0.8108448022340677,2.8130453662342916,0.10248718297589221,0.8117571067868724,0.7794179417941794,0.5911111111111113
10154,4.8,0.5993363850127297,0.5865473576093336,0.11949082627984353,0.5975423711212842,0.5696129612961296,0.3903030303030304
10155,4.0,0.25831163211345104,0.7973844451735204,0.005569317847402999,0.2584070467688846,0.20996099609960997,0.13616161616161618
10156,4.6,0.8979813041289298,4.708693961263634,0.22557048115413636,0.8980714810240699,0.8845244524452445,0.7082828282828284
10157,2.818,-0.10192506761872805,2.403149632516488,0.14663538358809092,-0.11143995373882526,-0.13734173417341733,-0.09131313131313133
10158,0.0,0.34304166906265626,1.7879204546525216,0.00810136358904856,0.343074423574372,0.34065406540654064,0.22949494949494953
10159,1.0,-0.2863628386516563,1.1027162637983565,0.10962314585776767,-0.28564015577449253,-0.26906690669066907,-0.18424242424242426
10160,0.0,-0.04322608388692119,1.2769140524542308,0.009056771530595142,-0.04384274600936318,-0.044152415241524155,-0.02747474747474748
10161,4.6,0.5173186691699826,4.738295310176909,0.1979214963503182,0.5177521949342722,0.514947494749475,0.3648484848484849
10162,1.2,-0.22553146744862557,0.7118143040752329,0.025263388462917646,-0.23052608690860146,-0.19836783678367836,-0.14060606060606062
10163,0.8,0.640334036249545,4.113796527330123,0.14174879941128893,0.6403608502878203,0.637995799579958,0.4505050505050506
10164,1.0,0.051100510387598726,1.2314471174759092,0.08654091613425408,0.04515153274688583,0.07126312631263126,0.041212121212121214
10165,2.667,0.4811181391375896,0.4472600859708109,0.07393149583640479,0.48999443595499526,0.3902790279027903,0.27313131313131317
10166,2.8,0.5048274426241478,4.013141440540494,0.5361068645797786,0.5069215258977812,0.5001500150015001,0.3527272727272728
10167,0.0,0.2434383877222815,0.45577783797489246,0.06891227699088631,0.2504117744736343,0.19043504350435045,0.11919191919191921
10168,4.5,0.13992601115824843,0.7182905070985726,0.014659821867098799,0.13357789356950298,0.16409240924092408,0.11070707070707073
10169,0.0,0.3215528022628601,3.525734785976965,0.048971224405249814,0.32144202274045724,0.32213621362136213,0.21414141414141416
10170,0.538,0.2406055829340839,3.4720561687427107,0.14932317539933138,0.24161137183607326,0.2395799579957996,0.16202020202020204
10171,1.0,-0.01449736903991437,0.44615997399159824,0.03526081800009706,-0.012965776247923739,0.04096009600960096,0.03393939393939394
10172,0.4,0.1369648564501281,2.808635355810111,0.13050975862279302,0.13038560484543865,0.18867086708670866,0.12686868686868688
10173,0.8,0.6820349560777499,5.178093209979124,0.7964626826578751,0.6813173920587972,0.6502370237023702,0.46868686868686876
10174,5.0,0.22802960034664177,0.7788980076802545,0.03311825452692574,0.2288279750559423,0.20493249324932494,0.13575757575757577
10175,0.8,0.6094008225406746,1.611034128593019,0.040844838938937755,0.6088689476546432,0.5745094509450945,0.40848484848484856
10176,4.2,-0.02862063122632279,1.7405644911614218,0.06225137938417902,-0.02777673090352846,-0.053033303330333036,-0.034747474747474756
10177,3.5,0.5887324174246766,1.6587468235375127,0.032161068156710826,0.5873011795372326,0.553939393939394,0.3943434343434344
10178,1.667,0.09920895022898388,6.787005765014328,0.18894556059967726,0.09662507937833194,0.0956015601560156,0.06585858585858587
10179,3.4,0.8364926026076135,1.3236101777220028,0.0994390813211794,0.8371253754327604,0.805928592859286,0.614949494949495
10180,0.85,0.060746707129082866,0.36233667556552973,0.06677842492536001,0.07129436038480301,0.04847284728472847,0.0294949494949495
10181,3.2,0.4974605905150872,0.4685059265502787,0.09652994023417705,0.5029854257641803,0.48475247524752474,0.3426262626262627
10182,1.0,0.7833471135350911,2.8806847134255804,0.4563809523242526,0.7859789845574778,0.7530513051305131,0.566868686868687
10183,1.2,0.3199361523389823,1.4150130732305115,0.058292186513426714,0.3194692046134411,0.3005340534053405,0.21212121212121215
10184,3.8,0.0592762988811994,0.935774476001825,0.1149158312146028,0.06234016158584767,0.026546654665466546,0.016161616161616165
10185,5.0,0.28210782095318826,2.1334661192668136,0.11673434017575346,0.28335269519339595,0.2866726672667267,0.19393939393939397
10186,1.6,0.10553684029950255,4.76866234728368,0.31484003172954544,0.10602236081235668,0.14424242424242426,0.08808080808080809
10187,1.8,0.7427482081525889,5.748453432432143,0.5405228709860239,0.7434602632914518,0.7264566456645665,0.5377777777777779
10188,0.0,0.14882598743504363,2.7636882437655004,0.23241954906552564,0.13907434917801775,0.15572757275727572,0.10545454545454547
10189,4.25,0.5563360010269669,2.428407184586831,0.1273280601562874,0.556835385004065,0.5757935793579358,0.41171717171717176
10190,0.4,0.4684531186130218,4.381523894466227,0.23449803920811974,0.4692107913497324,0.4301830183018302,0.29494949494949496
10191,2.75,-0.016756649392671696,0.3857803007194889,0.07629046691727126,-0.01198855491207664,-0.03177917791779178,-0.0032323232323232328
10192,0.6,0.16753157568013996,4.228513486043084,0.25673072348581627,0.16770176943789647,0.17608160816081608,0.12121212121212123
10193,4.4,0.9770241592355904,0.6419517344693304,0.10720259801746579,0.9771183827618013,0.9724692469246925,0.8654545454545456
10194,4.4,0.4283376996241953,5.289039172363118,0.16762360311986413,0.42880300044420405,0.40394839483948397,0.2832323232323233
10195,3.6,0.3268122215116155,1.3054278804756905,0.2147510582162795,0.31858852906339274,0.2891089108910891,0.19676767676767679
10196,1.4,0.6843665058497922,3.8770543800346786,0.721827079061768,0.6758330901959825,0.6475727572757276,0.4694949494949495
10197,4.6,0.3420577866128179,0.5560323569152388,0.15271903113898588,0.36379963934036036,0.35461146114611464,0.2525252525252526
10198,2.4,0.9841848582787586,0.6802298418770079,0.10531103939865716,0.984201026077396,0.9719171917191719,0.8711111111111112
10199,0.0,-0.08664935943340325,2.547538710270601,0.22595817028923193,-0.08396216071739665,-0.04927692769276928,-0.03151515151515152
10200,4.0,0.724381825941119,4.113587245519739,0.19428074901225045,0.7226511001569896,0.6877767776777678,0.5082828282828283
10201,3.4,0.8400378972389689,6.304753005970269,0.44194141030311584,0.8415514262971264,0.8357155715571557,0.6383838383838384
10202,2.4,-0.39245649989115966,3.3987311952223536,0.03322119722724892,-0.3965161242511193,-0.3711131113111311,-0.24888888888888894
10203,0.6,-0.01835781477960089,1.8497750858314248,0.28121462923627405,-0.009759859205903013,-0.00654065406540654,-0.00686868686868687
10204,3.2,0.4541302258648692,4.760032478137873,0.22714954416733235,0.45467237327102594,0.46459045904590457,0.3288888888888889
10205,2.5,0.20303137157041817,0.5040237551147584,0.02383841111441143,0.19847357908746996,0.18327032703270327,0.12040404040404043
10206,4.0,0.482196626377192,4.123715787165565,0.23920977869420312,0.4830875202419843,0.43125112511251124,0.3038383838383839
10207,2.333,0.3811396325438057,4.075548608438112,0.43590510019566864,0.39109185493180915,0.36775277527752775,0.235959595959596
10208,0.5,-0.020585158960098104,2.9065541649179067,0.023406782100209966,-0.021619481635534978,-0.025718571857185717,-0.0032323232323232328
10209,1.0,0.8624448205086934,1.8999778207689815,0.01669603279515286,0.8627810528256049,0.8505250525052506,0.6634343434343435
10210,0.8,0.40381129980525526,3.6010640572640114,0.04587432648986578,0.40382035200953387,0.3983798379837984,0.27111111111111114
10211,3.8,0.8286590544564115,1.4363307843450457,0.0772560277255252,0.8264363136565422,0.7811821182118212,0.6004040404040405
10212,0.2,0.49592530205907753,1.830558089503029,0.15040768705512164,0.49679266304325487,0.48967296729672966,0.34666666666666673
10213,1.25,0.4948478530539134,1.9229609997200896,0.07030092829518253,0.49580905154928356,0.45975397539753976,0.3191919191919192
10214,3.4,0.7609743861091384,4.613993430975825,0.08594606816768646,0.7610151154650894,0.7555595559555955,0.5676767676767677
10215,2.8,0.46708516842296877,3.348383018274035,0.08896307893883204,0.4690825728811283,0.4623582358235824,0.32202020202020204
10216,0.2,0.09584206115683169,2.804205261374591,0.4115165423718281,0.1062129613085894,0.11123912391239124,0.06545454545454546
10217,2.0,0.8794717084618757,1.464976309944177,0.09858672085101716,0.8797002899013536,0.870987098709871,0.6925252525252525
10218,0.4,0.31323462071776753,1.7297320003635832,0.3808441094661248,0.31198714091289054,0.22831083108310832,0.14949494949494954
10219,3.75,0.452941587276202,3.7987759046395695,0.0026719957772911584,0.45323058061938815,0.43584758475847585,0.2933333333333334
10220,0.231,0.35169594387292796,1.2728958697189228,0.07421179445373127,0.35025348523420285,0.38867086708670867,0.26989898989898997
10221,4.091,-0.023009631906767098,0.4589882006048356,0.014258679858357937,-0.026628605302706214,-0.045112511251125115,-0.03595959595959597
10222,0.0,0.08910860943484862,1.0468960193211387,0.020882969245576533,0.08926963443057338,0.0662106210621062,0.045656565656565666
10223,1.0,0.5391221076413226,3.0910159559571184,0.30524246592540294,0.544503895438637,0.5496669666966697,0.39393939393939403
10224,0.8,0.15447232119654583,1.9001638112968067,0.045872284259530716,0.15403182373016208,0.11313531353135313,0.07555555555555557
10225,2.0,0.6212939613902656,5.418671489380358,0.4015723584088846,0.6210537480617846,0.6048844884488449,0.4286868686868687
10226,3.0,0.15389638598702132,1.1687493130375515,0.10502343960251892,0.15813407206954141,0.142994299429943,0.09656565656565659
10227,0.4,0.5359484284080813,2.3544352327589877,0.2670542898995336,0.5340882570969382,0.4842964296429643,0.3397979797979799
