id,score,f_1dis,f_2word_dis,f_2char_dis,f_3word_dis,f_3char_dis,f_1dis2,f_2word_dis2,f_2char_dis2,f_3word_dis2,f_3char_dis2,f_1dis3,f_2word_dis3,f_2char_dis3,f_3word_dis3,f_3char_dis3,f_1dis4,f_2word_dis4,f_2char_dis4,f_3word_dis4,f_3char_dis4
10058,1.75,25,25,22,28,27,0.1818181652892577,0.09999999000000101,0.40476189512471683,0.0,0.23913042958412112,0.3076922840236705,0.1818181652892577,0.5762711766733699,0.0,0.3859649055093876,0.34815525130534564,0.21320067090107467,0.5947546934522888,0.0,0.3990119230868227
10059,3.333,22,28,16,13,23,0.3076922840236705,0.2499999791666684,0.4423076838017753,0.1818181652892577,0.28070174946137283,0.47058820761245834,0.39999997333333515,0.6133333251555557,0.3076922840236705,0.4383561583786828,0.5121474541578218,0.4423258032473097,0.6364381952383328,0.34815525130534564,0.45565740447245945
10060,3.0,16,35,20,29,16,0.41666663194444736,0.07142856632653098,0.8235293875432533,0.0,0.4285714183673472,0.588235259515573,0.13333332444444504,0.903225791883455,0.0,0.5999999900000001,0.620173596022975,0.14142133623731232,0.9176629054070601,0.0,0.6099067121486268
10061,2.4,27,30,24,33,20,0.08333332638888948,0.0,0.2749999931250002,0.0,0.22499999437500015,0.15384614201183525,0.0,0.43137254056132274,0.0,0.36734693127863405,0.1643989602783347,0.0,0.43964840426570306,0.0,0.37467488681171235
10062,5.0,15,21,4,19,15,0.49999996428571686,0.18749998828125072,1.6571428097959198,0.13333332444444504,0.624999988839286,0.6666666349206364,0.31578945706371275,1.2473118145450344,0.23529410380622917,0.7692307607776839,0.699999930000007,0.33333329629630043,1.2680814336705508,0.24999996875000394,0.7824281920260638
10063,4.8,18,19,11,17,10,0.4999999583333368,0.4545454132231443,1.2121211753902674,0.39999996000000404,0.868421029778394,0.6666666296296316,0.6249999609375024,1.095890395946707,0.5714285306122479,0.9295774516960923,0.7120689104092798,0.6741997715541634,1.1215442767375488,0.6246949499934639,0.9522312362837544
10064,2.6,20,21,18,27,19,0.299999970000003,0.09999999000000101,0.6190476043083905,0.0,0.31999999360000014,0.4615384260355057,0.1818181652892577,0.7647058711072666,0.0,0.4848484775022958,0.4931968808350041,0.1961160966766531,0.7779411569270885,0.0,0.49353574355691254
10065,4.6,28,26,15,27,13,0.3846153550295881,0.23076921301775286,0.6799999864000003,0.16666665277777895,0.5769230658284026,0.5555555246913597,0.37499997656250145,0.8095237998866215,0.2857142653061239,0.7317073081499109,0.5852056674875102,0.39735965448794114,0.8219660910791107,0.3049970941535885,0.7432941278309606
10066,0.4,19,23,12,18,21,0.3749999531250059,0.285714244897965,0.42424241138659363,0.16666663888889352,0.24999999305555576,0.5454544958677732,0.44444439506173394,0.5957446681756454,0.285714244897965,0.39999999111111134,0.5883482900299594,0.48507113242563565,0.608121113453204,0.3162276660168695,0.40866892971114965
10067,0.0,25,32,26,27,23,0.19047618140589612,0.0,0.4374999945312501,0.0,0.11881188001176357,0.3199999872000005,0.0,0.6086956468809074,0.0,0.21238937865142143,0.3333333055555579,0.0,0.6186217705011526,0.0,0.21594472133859807
10068,0.0,22,33,22,26,26,0.1818181652892577,0.0,0.26829267638310544,0.0,0.08695651984877131,0.3076922840236705,0.0,0.42307691494082855,0.0,0.15999999680000007,0.33333327777778704,0.0,0.43178775263922087,0.0,0.16343556261129133
10069,1.4,28,29,17,30,29,0.15789472853185638,0.05263157617728546,0.5277777704475309,0.0,0.21348314366872873,0.27272726033057904,0.09999999500000024,0.6909090846280993,0.0,0.3518518485939644,0.3015113142747364,0.11250877743437598,0.7523646097508853,0.0,0.3844075055569229
10070,0.417,18,22,19,26,28,0.15384614201183525,0.0,0.2745097985390236,0.0,0.1454545428099174,0.2666666488888901,0.0,0.43076922414201196,0.0,0.2539682499370119,0.285714244897965,0.0,0.4407399711392676,0.0,0.2601024270482827
10071,0.0,25,36,22,27,22,0.19999998000000202,0.0,0.2142857091836736,0.0,0.13953488047593302,0.3333333055555579,0.0,0.3529411695501732,0.0,0.24489795418575605,0.35921053953743237,0.0,0.3597123307628479,0.0,0.2497832578744749
10072,2.6,26,30,15,24,23,0.21428569897959293,0.07142856632653098,0.42857142091836753,0.0,0.21874999658203131,0.35294115570934376,0.13333332444444504,0.5999999925000001,0.0,0.35897435437212366,0.3841105906183664,0.1474419344157699,0.6219620431938133,0.0,0.37270439772346065
10073,4.4,14,29,14,25,21,0.49999991666668053,0.16666663888889352,0.639999974400001,0.0,0.44444442798353967,0.6666665925926009,0.285714244897965,0.7804877858417614,0.0,0.6153845996055232,0.7276066986384535,0.3162276660168695,0.799999960000002,0.0,0.6315789141274255
10074,4.0,17,22,13,25,14,0.5555554938271674,0.33333329629630043,0.9473683961218844,0.11111109876543349,0.5652173790170135,0.7142856632653098,0.4999999583333368,0.9729729598246898,0.19999998000000202,0.7222222121913582,0.7624927353839713,0.5388158093061486,0.9904922459256708,0.21821784261695515,0.735685364649928
10075,1.0,19,28,20,34,22,0.23076921301775286,0.0,0.2549019557862362,0.0,0.12727272495867772,0.37499997656250145,0.0,0.4062499936523439,0.0,0.22580644797086374,0.39735965448794114,0.0,0.4129585965753052,0.0,0.2296625426886917
10076,2.6,24,32,21,26,20,0.19999998666666757,0.0,0.42307691494082855,0.0,0.19999999666666674,0.3333333148148158,0.0,0.5945945865595327,0.0,0.3333333287037038,0.3511234004925062,0.0,0.6039308397918823,0.0,0.33873445260082935
10077,5.0,15,20,18,26,18,0.4615384260355057,0.3076922840236705,1.0952380691609984,0.15384614201183525,0.56363635338843,0.6315789141274255,0.47058820761245834,1.0454545335743803,0.2666666488888901,0.72093022417523,0.6625890832783556,0.49613887681838,1.058941263309783,0.28284267247462463,0.7304741087080641
10078,4.0,24,32,23,39,22,0.16666665277777895,0.09090908264462885,0.37777776938271623,0.0,0.3333333259259261,0.2857142653061239,0.16666665277777895,0.5483870879292405,0.0,0.4999999916666668,0.3049970941535885,0.17960526976871619,0.5577518893868227,0.0,0.5088401314033495
10079,4.8,22,21,19,22,18,0.33333329629630043,0.24999996875000394,0.7419354599375658,0.1428571224489825,0.4857142718367351,0.4999999583333368,0.39999996000000404,0.8518518360768179,0.24999996875000394,0.6538461412721897,0.5388158093061486,0.4364356852339103,0.8674613966484951,0.277350021189559,0.6662825053055071
10080,0.0,24,32,17,20,20,0.1818181652892577,0.0,0.4722222091049387,0.0,0.24390243307555043,0.3076922840236705,0.0,0.6415094218583128,0.0,0.39215685505574793,0.3287979205566694,0.0,0.655301817557916,0.0,0.4009634538051429
10081,2.2,19,26,16,24,18,0.4545454132231443,0.2727272479338866,0.5217391190926278,0.09090908264462885,0.3877550941274471,0.6249999609375024,0.42857139795918586,0.6857142759183675,0.16666665277777895,0.5588235211937718,0.6741997715541634,0.4685212124950979,0.7174575092194209,0.18569530369429965,0.5860736954738336
10082,4.6,21,24,18,30,21,0.3076922840236705,0.07142856632653098,1.0999999725000007,0.0,0.6399999872000003,0.47058820761245834,0.13333332444444504,1.0476190351473924,0.0,0.780487795359905,0.4999999375000079,0.1428571224489825,1.0693606200867145,0.0,0.7972640790719601
10083,2.4,10,19,24,35,23,0.4999999375000079,0.24999996875000394,0.4838709521331951,0.0,0.4193548251821024,0.6666666111111158,0.39999996000000404,0.6521738988657848,0.0,0.5909090774793392,0.7184210790748647,0.4364356852339103,0.6741998321602131,0.0,0.612146063327582
10084,0.8,24,29,16,41,21,0.2857142653061239,0.14285713265306196,0.5869565089792064,0.0,0.33962263510145974,0.4444444197530878,0.24999998437500096,0.7397260172640272,0.0,0.5070422463796866,0.4681645339900082,0.2649064363252941,0.7499999791666673,0.0,0.5142856995918372
10085,0.8,35,29,31,26,29,0.0,0.0,0.12903225667707252,0.0,0.0510204076426489,0.0,0.0,0.22857142639455785,0.0,0.09708737769818081,0.0,0.0,0.2499457589759544,0.0,0.10655193421117233
10086,2.812,24,36,13,25,23,0.08333332638888948,0.0,0.3658536496133256,0.0,0.17391303969754263,0.15384614201183525,0.0,0.5357142761479594,0.0,0.29629629080932796,0.1643989602783347,0.0,0.5525320811600372,0.0,0.30611148100432206
10087,2.2,21,35,17,19,20,0.37499997656250145,0.11111110493827195,0.6440677856937663,0.0,0.3013698588853444,0.5454545206611581,0.1999999900000005,0.7835051465618026,0.0,0.4631578898614959,0.5746957160868246,0.2119995535293643,0.8092436317663643,0.0,0.4789403681759789
10088,4.6,18,22,11,34,8,0.8461537810650938,0.46666663555555765,1.7631578483379515,0.3333333111111126,0.9074073906035669,0.9166666284722238,0.6363636074380178,1.2761904640362813,0.4999999750000012,0.9514563014421719,0.9538208837697723,0.6644105339636923,1.290371761565372,0.52414236341591,0.9622652734550358
10089,3.0,26,32,14,37,24,0.09090908264462885,0.0,0.384615374753452,0.0,0.238095232426304,0.16666665277777895,0.0,0.55555554526749,0.0,0.3846153772189351,0.17960526976871619,0.0,0.5665421595523714,0.0,0.3925343205811099
10090,2.8,11,14,8,17,17,0.57142848979593,0.49999991666668053,0.6451612695109268,0.399999920000016,0.5806451425598341,0.7272726611570308,0.6666665925926009,0.7843137101114959,0.57142848979593,0.7346938625572681,0.7844643867066124,0.7276066986384535,0.799360735028551,0.632455332033739,0.7493497736234247
10091,3.6,23,35,17,27,20,0.22222219753086697,0.0,0.3939393820018369,0.0,0.2941176384083048,0.3636363305785154,0.0,0.5652173790170135,0.0,0.4545454442148763,0.399999920000016,0.0,0.5843065212055181,0.0,0.4708815871750631
10092,4.0,9,14,6,23,7,0.7499999062500118,0.4999999375000079,0.8965516932223554,0.24999996875000394,0.7666666411111119,0.8571427959183717,0.6666666111111158,0.9454545282644632,0.39999996000000404,0.8679245119259527,0.9149912824607656,0.7184210790748647,0.9730255087200912,0.4364356852339103,0.8945962830263133
10093,1.0,23,18,29,33,26,0.22222219753086697,0.12499998437500197,0.2972972892622354,0.0,0.17948717488494426,0.3636363305785154,0.22222219753086697,0.45833332378472247,0.0,0.3043478194706996,0.3922321933533062,0.24253556621281783,0.47032601718022565,0.0,0.31273692215408394
10094,2.4,19,24,11,30,16,0.4285713673469475,0.33333327777778704,0.5757575583103771,0.199999960000008,0.5151514995408637,0.599999940000006,0.4999999375000079,0.7307692167159766,0.33333327777778704,0.6799999864000003,0.6546535278508655,0.554700042379118,0.7446686824002727,0.3779643301521383,0.693444435694615
10095,2.5,29,34,25,36,29,0.08333332638888948,0.0,0.2916666605902779,0.0,0.1764705847750866,0.15384614201183525,0.0,0.4516128959417275,0.0,0.2999999950000001,0.16666663888889352,0.0,0.4603171493198657,0.0,0.30600917000849676
10096,0.25,26,27,25,23,26,0.21428569897959293,0.0,0.5094339526521896,0.0,0.23809523431594867,0.35294115570934376,0.0,0.6749999915625001,0.0,0.3846153796844182,0.3749999531250059,0.0,0.6878004153310117,0.0,0.3921652289590969
10097,4.0,15,23,11,15,12,0.5833332847222263,0.41666663194444736,1.1666666388888896,0.3636363305785154,0.7799999844000004,0.7368420664819965,0.588235259515573,1.0769230650887576,0.5333332977777802,0.8764044845347811,0.7777776913580343,0.6249999218750099,1.0984227825493247,0.57142848979593,0.8944859814908728
10098,0.8,11,13,12,14,22,0.49999991666668053,0.399999920000016,0.4782608487712674,0.24999993750001562,0.39130433081285515,0.6666665925926009,0.57142848979593,0.6470588044982705,0.399999920000016,0.5624999824218756,0.7276066986384535,0.632455332033739,0.6657502456426448,0.44721339550004735,0.5797409264163519
